Ac-223,2.10m,alpha,gamma,monoenergetic_electron,xray,
Rb-83,86.2d,gamma,monoenergetic_electron,xray,,
Rb-84,32.77d,beta,gamma,monoenergetic_electron,positron,xray
Rb-84m,20.26m,gamma,monoenergetic_electron,xray,,
Rb-86,18.642d,beta,gamma,monoenergetic_electron,xray,
Rb-86m,1.017m,gamma,monoenergetic_electron,xray,,
Rb-87,4.923E10y,beta,,,,
Rb-88,17.78m,beta,gamma,monoenergetic_electron,xray,
Rb-89,15.15m,beta,gamma,monoenergetic_electron,xray,
Rb-90,158s,beta,gamma,monoenergetic_electron,xray,
Rb-90m,258s,beta,gamma,monoenergetic_electron,xray,
Re-178,13.2m,gamma,monoenergetic_electron,positron,xray,
Re-179,19.5m,gamma,monoenergetic_electron,positron,xray,
Re-180,2.44m,gamma,monoenergetic_electron,positron,xray,
Re-181,19.9h,gamma,monoenergetic_electron,positron,xray,
Re-182,64.0h,gamma,monoenergetic_electron,xray,,
Re-182m,12.7h,gamma,monoenergetic_electron,positron,xray,
Re-183,70.0d,gamma,monoenergetic_electron,xray,,
Re-184,38.0d,gamma,monoenergetic_electron,positron,xray,
Re-184m,169d,gamma,monoenergetic_electron,xray,,
Re-186,3.7183d,beta,gamma,monoenergetic_electron,xray,
Re-186m,2.00E+5y,gamma,monoenergetic_electron,xray,,
Re-187,4.12E+10y,beta,,,,
Re-188,17.0040h,beta,gamma,monoenergetic_electron,xray,
Re-188m,18.59m,gamma,monoenergetic_electron,xray,,
Re-189,24.3h,beta,gamma,monoenergetic_electron,xray,
Re-190,3.1m,beta,gamma,monoenergetic_electron,xray,
Re-190m,3.2h,beta,gamma,monoenergetic_electron,xray,
Rh-100,20.8h,gamma,monoenergetic_electron,positron,xray,
Rh-100m,4.6m,gamma,monoenergetic_electron,positron,xray,
Rh-101,3.3y,gamma,monoenergetic_electron,xray,,
Rh-101m,4.34d,gamma,monoenergetic_electron,xray,,
Rh-102,207d,beta,gamma,monoenergetic_electron,positron,xray
Rh-102m,3.742y,gamma,monoenergetic_electron,positron,xray,
Rh-103m,56.114m,gamma,monoenergetic_electron,xray,,
Rh-104,42.3s,beta,gamma,monoenergetic_electron,xray,
Rh-104m,4.34m,beta,gamma,monoenergetic_electron,xray,
Rh-105,35.36h,beta,gamma,monoenergetic_electron,xray,
Rh-106,29.80s,beta,gamma,monoenergetic_electron,xray,
Rh-106m,131m,beta,gamma,monoenergetic_electron,xray,
Rh-107,21.7m,beta,gamma,monoenergetic_electron,xray,
Rh-108,16.8s,beta,gamma,monoenergetic_electron,xray,
Rh-109,80s,beta,gamma,monoenergetic_electron,xray,
Rh-94,70.6s,gamma,monoenergetic_electron,positron,xray,
Rh-95,5.02m,gamma,monoenergetic_electron,positron,xray,
Rh-95m,1.96m,gamma,monoenergetic_electron,positron,xray,
Rh-96,9.90m,gamma,monoenergetic_electron,positron,xray,
Rh-96m,1.51m,gamma,monoenergetic_electron,positron,xray,
Rh-97,30.7m,gamma,monoenergetic_electron,positron,xray,
Rh-97m,46.2m,gamma,monoenergetic_electron,positron,xray,
Rh-98,8.7m,gamma,monoenergetic_electron,positron,xray,
Rh-99,16.1d,gamma,monoenergetic_electron,positron,xray,
Rh-99m,4.7h,gamma,monoenergetic_electron,positron,xray,
Rn-207,9.25m,alpha,gamma,monoenergetic_electron,positron,xray
Rn-209,28.5m,alpha,gamma,monoenergetic_electron,positron,xray
Rn-210,2.4h,alpha,gamma,monoenergetic_electron,xray,
Rn-211,14.6h,alpha,gamma,monoenergetic_electron,positron,xray
Rn-212,23.9m,alpha,gamma,monoenergetic_electron,xray,
Rn-215,2.30us,alpha,,,,
Rn-216,4.5E-5s,alpha,,,,
Rn-217,5.40E-4s,alpha,,,,
Rn-218,3.5E-2s,alpha,gamma,monoenergetic_electron,xray,
Rn-219,3.96s,alpha,gamma,monoenergetic_electron,xray,
Rn-220,55.6s,alpha,gamma,monoenergetic_electron,xray,
Rn-222,3.8235d,alpha,gamma,monoenergetic_electron,xray,
Rn-223,24.3m,beta,gamma,monoenergetic_electron,xray,
Ru-103,39.26d,beta,gamma,monoenergetic_electron,xray,
Ru-105,4.44h,beta,gamma,monoenergetic_electron,xray,
Ru-106,373.59d,beta,,,,
Ru-107,3.75m,beta,gamma,monoenergetic_electron,xray,
Ru-108,4.55m,beta,gamma,monoenergetic_electron,xray,
Ru-92,3.65m,gamma,monoenergetic_electron,positron,xray,
Ru-94,51.8m,gamma,monoenergetic_electron,positron,xray,
Ru-95,1.643h,gamma,monoenergetic_electron,positron,xray,
Ru-97,2.9d,gamma,monoenergetic_electron,xray,,
S-35,87.51d,beta,,,,
S-37,5.05m,beta,gamma,monoenergetic_electron,xray,
S-38,170.3m,beta,gamma,monoenergetic_electron,xray,
Sb-111,75s,gamma,monoenergetic_electron,positron,xray,
Sb-113,6.67m,gamma,monoenergetic_electron,positron,xray,
Sb-114,3.49m,gamma,monoenergetic_electron,positron,xray,
Sb-115,32.1m,gamma,monoenergetic_electron,positron,xray,
Sb-116,15.8m,gamma,monoenergetic_electron,positron,xray,
Sb-116m,60.3m,gamma,monoenergetic_electron,positron,xray,
Sb-117,2.80h,gamma,monoenergetic_electron,positron,xray,
Sb-118,3.6m,gamma,monoenergetic_electron,positron,xray,
Sb-118m,5.00h,gamma,monoenergetic_electron,positron,xray,
Sb-119,38.19h,gamma,monoenergetic_electron,xray,,
Sb-120,15.89m,gamma,monoenergetic_electron,positron,xray,
Sb-120m,5.76d,gamma,monoenergetic_electron,xray,,
Sb-122,2.7238d,beta,gamma,monoenergetic_electron,positron,xray
Sb-122m,4.191m,gamma,monoenergetic_electron,xray,,
Sb-124,60.20d,beta,gamma,monoenergetic_electron,xray,
Sb-124m,93s,beta,gamma,monoenergetic_electron,xray,
Sb-124n,20.2m,gamma,monoenergetic_electron,xray,,
Sb-125,2.75856y,beta,gamma,monoenergetic_electron,xray,
Sb-126,12.35d,beta,gamma,monoenergetic_electron,xray,
Sb-126m,19.15m,beta,gamma,monoenergetic_electron,xray,
Sb-127,3.85d,beta,gamma,monoenergetic_electron,xray,
Sb-128,9.01h,beta,gamma,monoenergetic_electron,xray,
Sb-128m,10.4m,beta,gamma,monoenergetic_electron,xray,
Sb-129,4.40h,beta,gamma,monoenergetic_electron,xray,
Sb-130,39.5m,beta,gamma,monoenergetic_electron,xray,
Sb-130m,6.3m,beta,gamma,monoenergetic_electron,xray,
Sb-131,23.03m,beta,gamma,monoenergetic_electron,xray,
Sb-133,2.5m,beta,gamma,monoenergetic_electron,xray,
Sc-42m,62.0s,gamma,monoenergetic_electron,positron,xray,
Sc-43,3.891h,gamma,monoenergetic_electron,positron,xray,
Sc-44,3.97h,gamma,monoenergetic_electron,positron,xray,
Sc-44m,58.61h,gamma,monoenergetic_electron,xray,,
Sc-46,83.79d,beta,gamma,monoenergetic_electron,xray,
Sc-47,3.3492d,beta,gamma,monoenergetic_electron,xray,
Sc-48,43.67h,beta,gamma,monoenergetic_electron,xray,
Sc-49,57.2m,beta,gamma,monoenergetic_electron,xray,
Sc-50,102.5s,beta,gamma,monoenergetic_electron,xray,
Se-70,41.1m,gamma,monoenergetic_electron,positron,xray,
Se-71,4.74m,gamma,monoenergetic_electron,positron,xray,
Se-72,8.40d,gamma,monoenergetic_electron,xray,,
Se-73,7.15h,gamma,monoenergetic_electron,positron,xray,
Se-73m,39.8m,gamma,monoenergetic_electron,positron,xray,
Se-75,119.779d,gamma,monoenergetic_electron,xray,,
Se-77m,17.36s,gamma,monoenergetic_electron,xray,,
Se-79,2.95E+5y,beta,,,,
Se-79m,3.92m,beta,gamma,monoenergetic_electron,xray,
Se-81,18.45m,beta,gamma,monoenergetic_electron,xray,
Se-81m,57.28m,beta,gamma,monoenergetic_electron,xray,
Se-83,22.3m,beta,gamma,monoenergetic_electron,xray,
Se-83m,70.1s,beta,gamma,monoenergetic_electron,xray,
Se-84,3.1m,beta,gamma,monoenergetic_electron,xray,
Si-31,157.3m,beta,gamma,monoenergetic_electron,xray,
Si-32,132y,beta,,,,
Sm-139,2.57m,gamma,monoenergetic_electron,positron,xray,
Sm-140,14.82m,gamma,monoenergetic_electron,positron,xray,
Sm-141,10.2m,gamma,monoenergetic_electron,positron,xray,
Sm-141m,22.6m,gamma,monoenergetic_electron,positron,xray,
Sm-142,72.49m,gamma,monoenergetic_electron,positron,xray,
Sm-143,8.75m,gamma,monoenergetic_electron,positron,xray,
Sm-143m,66s,gamma,monoenergetic_electron,positron,xray,
Sm-145,340d,gamma,monoenergetic_electron,xray,,
Sm-146,1.03E+8y,alpha,,,,
Sm-147,1.060E11y,alpha,,,,
Sm-148,7E+15y,alpha,,,,
Sm-151,90y,beta,gamma,monoenergetic_electron,xray,
Sm-153,46.50h,beta,gamma,monoenergetic_electron,xray,
Sm-155,22.3m,beta,gamma,monoenergetic_electron,xray,
Sm-156,9.4h,beta,gamma,monoenergetic_electron,xray,
Sm-157,8.03m,beta,gamma,monoenergetic_electron,xray,
Sn-106,1.92m,gamma,monoenergetic_electron,positron,xray,
Sn-108,10.30m,gamma,monoenergetic_electron,positron,xray,
Sn-109,18.0m,gamma,monoenergetic_electron,positron,xray,
Sn-110,4.11h,gamma,monoenergetic_electron,xray,,
Sn-111,35.3m,gamma,monoenergetic_electron,positron,xray,
Sn-113,115.09d,gamma,monoenergetic_electron,xray,,
Sn-113m,21.4m,gamma,monoenergetic_electron,xray,,
Sn-117m,13.76d,gamma,monoenergetic_electron,xray,,
Sn-119m,293.1d,gamma,monoenergetic_electron,xray,,
Sn-121,27.03h,beta,,,,
Sn-121m,43.9y,beta,gamma,monoenergetic_electron,xray,
Sn-123,129.2d,beta,gamma,monoenergetic_electron,xray,
Sn-123m,40.06m,beta,gamma,monoenergetic_electron,xray,
Sn-125,9.64d,beta,gamma,monoenergetic_electron,xray,
Sn-125m,9.52m,beta,gamma,monoenergetic_electron,xray,
Sn-126,2.30E+5y,beta,gamma,monoenergetic_electron,xray,
Sn-127,2.10h,beta,gamma,monoenergetic_electron,xray,
Sn-127m,4.13m,beta,gamma,monoenergetic_electron,xray,
Sn-128,59.07m,beta,gamma,monoenergetic_electron,xray,
Sn-129,2.23m,beta,gamma,monoenergetic_electron,xray,
Sn-130,3.72m,beta,gamma,monoenergetic_electron,xray,
Sn-130m,1.7m,beta,gamma,monoenergetic_electron,xray,
Sr-79,2.25m,gamma,monoenergetic_electron,positron,xray,
Sr-80,106.3m,gamma,monoenergetic_electron,positron,xray,
Sr-81,22.3m,gamma,monoenergetic_electron,positron,xray,
Sr-82,25.36d,monoenergetic_electron,xray,,,
Sr-83,32.41h,gamma,monoenergetic_electron,positron,xray,
Sr-85,64.84d,gamma,monoenergetic_electron,xray,,
Sr-85m,67.63m,gamma,monoenergetic_electron,positron,xray,
Sr-87m,2.815h,gamma,monoenergetic_electron,xray,,
Sr-89,50.53d,beta,gamma,monoenergetic_electron,xray,
Sr-90,28.79y,beta,,,,
Sr-91,9.63h,beta,gamma,monoenergetic_electron,xray,
Sr-92,2.66h,beta,gamma,monoenergetic_electron,xray,
Sr-93,7.423m,beta,gamma,monoenergetic_electron,xray,
Sr-94,75.3s,beta,gamma,monoenergetic_electron,xray,
Ta-170,6.76m,gamma,monoenergetic_electron,positron,xray,
Ta-172,36.8m,gamma,monoenergetic_electron,positron,xray,
Ta-173,3.14h,gamma,monoenergetic_electron,positron,xray,
Ta-174,1.14h,gamma,monoenergetic_electron,positron,xray,
Ta-175,10.5h,gamma,monoenergetic_electron,positron,xray,
Ta-176,8.09h,gamma,monoenergetic_electron,positron,xray,
Ta-177,56.56h,gamma,monoenergetic_electron,xray,,
Ta-178,9.31m,gamma,monoenergetic_electron,positron,xray,
Ta-178m,2.36h,gamma,monoenergetic_electron,xray,,
Ta-179,1.82y,monoenergetic_electron,xray,,,
Ta-180,8.152h,beta,gamma,monoenergetic_electron,xray,
Ta-182,114.43d,beta,gamma,monoenergetic_electron,xray,
Ta-182m,15.84m,gamma,monoenergetic_electron,xray,,
Ta-183,5.1d,beta,gamma,monoenergetic_electron,xray,
Ta-184,8.7h,beta,gamma,monoenergetic_electron,xray,
Ta-185,49.4m,beta,gamma,monoenergetic_electron,xray,
Ta-186,10.5m,beta,gamma,monoenergetic_electron,xray,
Tb-146,23s,gamma,monoenergetic_electron,positron,xray,
Tb-147,1.64h,gamma,monoenergetic_electron,positron,xray,
Tb-147m,1.87m,gamma,monoenergetic_electron,positron,xray,
Tb-148,60m,gamma,monoenergetic_electron,positron,xray,
Tb-148m,2.20m,gamma,monoenergetic_electron,positron,xray,
Tb-149,4.118h,alpha,gamma,monoenergetic_electron,positron,xray
Tb-149m,4.16m,alpha,gamma,monoenergetic_electron,positron,xray
Tb-150,3.48h,alpha,gamma,monoenergetic_electron,positron,xray
Tb-150m,5.8m,gamma,monoenergetic_electron,positron,xray,
Tb-151,17.609h,alpha,gamma,monoenergetic_electron,positron,xray
Tb-151m,25s,gamma,monoenergetic_electron,positron,xray,
Tb-152,17.5h,gamma,monoenergetic_electron,positron,xray,
Tb-152m,4.2m,gamma,monoenergetic_electron,positron,xray,
Tb-153,2.34d,gamma,monoenergetic_electron,positron,xray,
Tb-154,21.5h,gamma,monoenergetic_electron,positron,xray,
Tb-155,5.32d,gamma,monoenergetic_electron,xray,,
Tb-156,5.35d,gamma,monoenergetic_electron,xray,,
Tb-156m,24.4h,gamma,monoenergetic_electron,xray,,
Tb-156n,5.3h,gamma,monoenergetic_electron,xray,,
Tb-157,71y,gamma,monoenergetic_electron,xray,,
Tb-158,180y,beta,gamma,monoenergetic_electron,xray,
Tb-160,72.3d,beta,gamma,monoenergetic_electron,xray,
Tb-161,6.906d,beta,gamma,monoenergetic_electron,xray,
Tb-162,7.60m,beta,gamma,monoenergetic_electron,xray,
Tb-163,19.5m,beta,gamma,monoenergetic_electron,xray,
Tb-164,3.0m,beta,gamma,monoenergetic_electron,xray,
Tb-165,2.11m,beta,gamma,monoenergetic_electron,xray,
Tc-101,14.2m,beta,gamma,monoenergetic_electron,xray,
Tc-102,5.28s,beta,gamma,monoenergetic_electron,xray,
Tc-102m,4.35m,beta,gamma,monoenergetic_electron,xray,
Tc-104,18.3m,beta,gamma,monoenergetic_electron,xray,
Tc-105,7.6m,beta,gamma,monoenergetic_electron,xray,
Tc-91,3.14m,gamma,monoenergetic_electron,positron,xray,
Tc-91m,3.3m,gamma,monoenergetic_electron,positron,xray,
Tc-92,4.25m,gamma,monoenergetic_electron,positron,xray,
Tc-93,2.75h,gamma,monoenergetic_electron,positron,xray,
Tc-93m,43.5m,gamma,monoenergetic_electron,positron,xray,
Tc-94,293m,gamma,monoenergetic_electron,positron,xray,
Tc-94m,52.0m,gamma,monoenergetic_electron,positron,xray,
Tc-95,20.0h,gamma,monoenergetic_electron,xray,,
Tc-95m,61d,gamma,monoenergetic_electron,positron,xray,
Tc-96,4.28d,gamma,monoenergetic_electron,xray,,
Tc-96m,51.5m,gamma,monoenergetic_electron,positron,xray,
Tc-97,2.6E+6y,monoenergetic_electron,xray,,,
Tc-97m,90.1d,gamma,monoenergetic_electron,xray,,
Tc-98,4.2E+6y,beta,gamma,monoenergetic_electron,xray,
Tc-99,2.111E+5y,beta,gamma,monoenergetic_electron,xray,
Tc-99m,6.015h,beta,gamma,monoenergetic_electron,xray,
Te-113,1.7m,gamma,monoenergetic_electron,positron,xray,
Te-114,15.2m,gamma,monoenergetic_electron,positron,xray,
Te-115,5.8m,gamma,monoenergetic_electron,positron,xray,
Te-115m,6.7m,gamma,monoenergetic_electron,positron,xray,
Te-116,2.49h,gamma,monoenergetic_electron,positron,xray,
Te-117,62m,gamma,monoenergetic_electron,positron,xray,
Te-118,6.00d,monoenergetic_electron,xray,,,
Te-119,16.05h,gamma,monoenergetic_electron,positron,xray,
Te-119m,4.70d,gamma,monoenergetic_electron,positron,xray,
Te-121,19.16d,gamma,monoenergetic_electron,xray,,
Te-121m,154d,gamma,monoenergetic_electron,xray,,
Te-123,6.00E+14y,monoenergetic_electron,xray,,,
Te-123m,119.25d,gamma,monoenergetic_electron,xray,,
Te-125m,57.40d,gamma,monoenergetic_electron,xray,,
Te-127,9.35h,beta,gamma,monoenergetic_electron,xray,
Te-127m,109d,beta,gamma,monoenergetic_electron,xray,
Te-129,69.6m,beta,gamma,monoenergetic_electron,xray,
Te-129m,33.6d,beta,gamma,monoenergetic_electron,xray,
Te-131,25.0m,beta,gamma,monoenergetic_electron,xray,
Te-131m,30h,beta,gamma,monoenergetic_electron,xray,
Te-132,3.204d,beta,gamma,monoenergetic_electron,xray,
Te-133,12.5m,beta,gamma,monoenergetic_electron,xray,
Te-133m,55.4m,beta,gamma,monoenergetic_electron,xray,
Te-134,41.8m,beta,gamma,monoenergetic_electron,xray,
Th-223,0.60s,alpha,gamma,monoenergetic_electron,xray,
Th-224,1.05s,alpha,gamma,monoenergetic_electron,xray,
Th-226,30.57m,alpha,gamma,monoenergetic_electron,xray,
Th-227,18.68d,alpha,gamma,monoenergetic_electron,xray,
Th-228,1.9116y,alpha,gamma,monoenergetic_electron,xray,
Th-229,7.34E+3y,alpha,gamma,monoenergetic_electron,xray,
Th-230,7.538E+4y,alpha,gamma,monoenergetic_electron,xray,
Th-231,25.52h,beta,gamma,monoenergetic_electron,xray,
Th-232,1.405E10y,alpha,gamma,monoenergetic_electron,xray,
Th-233,22.3m,beta,gamma,monoenergetic_electron,xray,
Th-234,24.10d,beta,gamma,monoenergetic_electron,xray,
Th-235,7.1m,beta,gamma,monoenergetic_electron,xray,
Th-236,37.5m,beta,gamma,monoenergetic_electron,xray,
Ti-44,60.0y,gamma,monoenergetic_electron,xray,,
Ti-45,184.8m,gamma,monoenergetic_electron,positron,xray,
Ti-51,5.76m,beta,gamma,monoenergetic_electron,xray,
Ti-52,1.7m,beta,gamma,monoenergetic_electron,xray,
Tl-190,2.6m,gamma,monoenergetic_electron,positron,xray,
Tl-190m,3.7m,gamma,monoenergetic_electron,positron,xray,
Tl-194,33.0m,gamma,monoenergetic_electron,positron,xray,
Tl-194m,32.8m,gamma,monoenergetic_electron,positron,xray,
Tl-195,1.16h,gamma,monoenergetic_electron,positron,xray,
Tl-196,1.84h,gamma,monoenergetic_electron,positron,xray,
Tl-197,2.84h,gamma,monoenergetic_electron,positron,xray,
Tl-198,5.3h,gamma,monoenergetic_electron,positron,xray,
Tl-198m,1.87h,gamma,monoenergetic_electron,positron,xray,
Tl-199,7.42h,gamma,monoenergetic_electron,positron,xray,
Tl-200,26.1h,gamma,monoenergetic_electron,positron,xray,
Tl-201,72.912h,gamma,monoenergetic_electron,xray,,
Tl-202,12.23d,gamma,monoenergetic_electron,xray,,
Tl-204,3.78y,beta,monoenergetic_electron,xray,,
Tl-206,4.200m,beta,gamma,monoenergetic_electron,xray,
Tl-206m,3.74m,gamma,monoenergetic_electron,xray,,
Tl-207,4.77m,beta,gamma,monoenergetic_electron,xray,
Tl-208,3.053m,beta,gamma,monoenergetic_electron,xray,
Tl-209,2.161m,beta,gamma,monoenergetic_electron,xray,
Tl-210,1.30m,beta,gamma,monoenergetic_electron,xray,
Tm-161,30.2m,gamma,monoenergetic_electron,positron,xray,
Tm-162,21.70m,gamma,monoenergetic_electron,positron,xray,
Tm-163,1.810h,gamma,monoenergetic_electron,positron,xray,
Tm-164,2.0m,gamma,monoenergetic_electron,positron,xray,
Tm-165,30.06h,gamma,monoenergetic_electron,positron,xray,
Tm-166,7.70h,gamma,monoenergetic_electron,positron,xray,
Tm-167,9.25d,gamma,monoenergetic_electron,xray,,
Tm-168,93.1d,beta,gamma,monoenergetic_electron,positron,xray
Tm-170,128.6d,beta,gamma,monoenergetic_electron,xray,
Tm-171,1.92y,beta,gamma,monoenergetic_electron,xray,
Tm-172,63.6h,beta,gamma,monoenergetic_electron,xray,
Tm-173,8.24h,beta,gamma,monoenergetic_electron,xray,
Tm-174,5.4m,beta,gamma,monoenergetic_electron,xray,
Tm-175,15.2m,beta,gamma,monoenergetic_electron,xray,
Tm-176,1.85m,beta,gamma,monoenergetic_electron,xray,
U-227,1.1m,alpha,gamma,monoenergetic_electron,xray,
U-228,9.1m,alpha,gamma,monoenergetic_electron,xray,
U-230,20.8d,alpha,gamma,monoenergetic_electron,xray,
U-231,4.2d,alpha,gamma,monoenergetic_electron,xray,
U-232,68.9y,alpha,gamma,monoenergetic_electron,xray,
U-233,1.592E+5y,alpha,gamma,monoenergetic_electron,xray,
U-234,2.455E+5y,alpha,gamma,monoenergetic_electron,xray,
U-235,7.04E+8y,alpha,gamma,monoenergetic_electron,xray,
U-235m,26m,gamma,monoenergetic_electron,,,
U-236,2.342E+7y,alpha,gamma,monoenergetic_electron,xray,
U-237,6.75d,beta,gamma,monoenergetic_electron,xray,
U-238,4.468E+9y,alpha,gamma,monoenergetic_electron,xray,
U-239,23.45m,beta,gamma,monoenergetic_electron,xray,
U-240,14.1h,beta,gamma,monoenergetic_electron,xray,
U-242,16.8m,beta,gamma,monoenergetic_electron,xray,
V-47,32.6m,gamma,monoenergetic_electron,positron,xray,
V-48,15.9735d,gamma,monoenergetic_electron,positron,xray,
V-49,330d,monoenergetic_electron,xray,,,
V-50,1.50E+17y,beta,gamma,monoenergetic_electron,xray,
V-52,3.743m,beta,gamma,monoenergetic_electron,xray,
V-53,1.61m,beta,gamma,monoenergetic_electron,xray,
W-177,132m,gamma,monoenergetic_electron,positron,xray,
W-178,21.6d,monoenergetic_electron,xray,,,
W-179,37.05m,gamma,monoenergetic_electron,xray,,
W-179m,6.40m,gamma,monoenergetic_electron,xray,,
W-181,121.2d,gamma,monoenergetic_electron,xray,,
W-185,75.1d,beta,gamma,monoenergetic_electron,xray,
W-185m,1.597m,gamma,monoenergetic_electron,xray,,
W-187,23.72h,beta,gamma,monoenergetic_electron,xray,
W-188,69.78d,beta,gamma,monoenergetic_electron,xray,
W-190,30.0m,beta,gamma,monoenergetic_electron,xray,
Xe-120,40m,gamma,monoenergetic_electron,positron,xray,
Xe-121,40.1m,gamma,monoenergetic_electron,positron,xray,
Xe-122,20.1h,gamma,monoenergetic_electron,xray,,
Xe-123,2.08h,gamma,monoenergetic_electron,positron,xray,
Xe-125,16.9h,gamma,monoenergetic_electron,positron,xray,
Xe-127,36.4d,gamma,monoenergetic_electron,xray,,
Xe-127m,69.2s,gamma,monoenergetic_electron,xray,,
Xe-129m,8.88d,gamma,monoenergetic_electron,xray,,
Xe-131m,11.84d,gamma,monoenergetic_electron,xray,,
Xe-133,5.243d,beta,gamma,monoenergetic_electron,xray,
Xe-133m,2.19d,gamma,monoenergetic_electron,xray,,
Xe-135,9.14h,beta,gamma,monoenergetic_electron,xray,
Xe-135m,15.29m,beta,gamma,monoenergetic_electron,xray,
Xe-137,3.818m,beta,gamma,monoenergetic_electron,xray,
Xe-138,14.08m,beta,gamma,monoenergetic_electron,xray,
Y-81,70.4s,gamma,monoenergetic_electron,positron,xray,
Y-83,7.08m,gamma,monoenergetic_electron,positron,xray,
Y-83m,2.85m,gamma,monoenergetic_electron,positron,xray,
Y-84m,39.5m,gamma,monoenergetic_electron,positron,xray,
Y-85,2.68h,gamma,monoenergetic_electron,positron,xray,
Y-85m,4.86h,gamma,monoenergetic_electron,positron,xray,
Y-86,14.74h,gamma,monoenergetic_electron,positron,xray,
Y-86m,48m,gamma,monoenergetic_electron,positron,xray,
Y-87,79.8h,gamma,monoenergetic_electron,positron,xray,
Y-87m,13.37h,gamma,monoenergetic_electron,positron,xray,
Y-88,106.65d,gamma,monoenergetic_electron,positron,xray,
Y-89m,15.663s,gamma,monoenergetic_electron,xray,,
Y-90,64.10h,beta,gamma,monoenergetic_electron,xray,
Y-90m,3.19h,beta,gamma,monoenergetic_electron,xray,
Y-91,58.51d,beta,gamma,monoenergetic_electron,xray,
Y-91m,49.71m,gamma,monoenergetic_electron,xray,,
Y-92,3.54h,beta,gamma,monoenergetic_electron,xray,
Y-93,10.18h,beta,gamma,monoenergetic_electron,xray,
Y-94,18.7m,beta,gamma,monoenergetic_electron,xray,
Y-95,10.3m,beta,gamma,monoenergetic_electron,xray,
Yb-162,18.87m,gamma,monoenergetic_electron,positron,xray,
Yb-163,11.05m,gamma,monoenergetic_electron,positron,xray,
Yb-164,75.8m,gamma,monoenergetic_electron,xray,,
Yb-165,9.9m,gamma,monoenergetic_electron,positron,xray,
Yb-166,56.7h,gamma,monoenergetic_electron,xray,,
Yb-167,17.5m,gamma,monoenergetic_electron,positron,xray,
Yb-169,32.026d,gamma,monoenergetic_electron,xray,,
Yb-175,4.185d,beta,gamma,monoenergetic_electron,xray,
Yb-177,1.911h,beta,gamma,monoenergetic_electron,xray,
Yb-178,74m,beta,gamma,monoenergetic_electron,xray,
Yb-179,8.0m,beta,gamma,monoenergetic_electron,xray,
Zn-60,2.38m,gamma,monoenergetic_electron,positron,xray,
Zn-61,89.1s,gamma,monoenergetic_electron,positron,xray,
Zn-62,9.186h,gamma,monoenergetic_electron,positron,xray,
Zn-63,38.47m,gamma,monoenergetic_electron,positron,xray,
Zn-65,244.06d,gamma,monoenergetic_electron,positron,xray,
Zn-69,56.4m,beta,gamma,monoenergetic_electron,xray,
Zn-69m,13.76h,beta,gamma,monoenergetic_electron,xray,
Zn-71,2.45m,beta,gamma,monoenergetic_electron,xray,
Zn-71m,3.96h,beta,gamma,monoenergetic_electron,xray,
Zn-72,46.5h,beta,gamma,monoenergetic_electron,xray,
Zr-85,7.86m,gamma,monoenergetic_electron,positron,xray,
Zr-86,16.5h,gamma,monoenergetic_electron,positron,xray,
Zr-87,1.68h,gamma,monoenergetic_electron,positron,xray,
Zr-88,83.4d,gamma,monoenergetic_electron,xray,,
Zr-89,78.41h,gamma,monoenergetic_electron,positron,xray,
Zr-89m,4.161m,gamma,monoenergetic_electron,positron,xray,
Zr-93,1.53E+6y,beta,,,,
Zr-95,64.032d,beta,gamma,monoenergetic_electron,xray,
Zr-97,16.744h,beta,gamma,monoenergetic_electron,xray,
